,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
615,Pure Prairie Poultry,2022-01-01,https://www.pureprairiepoultry.com,"Charles City, Iowa, United States",Agriculture and Farming,3.0,,2023-06-13,36700000.0,Debt Financing,82300000.0,Private,,,,,,1,2022,8242,False
616,Prog.AI,2022-03-01,https://www.prog.ai/,"San Francisco, California, United States","Information Technology, Professional Services, Sales and Marketing, Software",1.0,Seed,2023-03-03,1000000.0,Pre-Seed,1000000.0,Private,,,,,,1,2022,8243,False
617,Julius Technologies,2021-01-01,https://www.juliustech.co/,"Middletown, Delaware, United States","Artificial Intelligence, Data and Analytics, Software",2.0,Seed,2021-07-09,695500.0,Pre-Seed,815500.0,Private,,,,,,2,2021,8244,False
631,Sora,2021-01-01,https://www.sorafinance.com/,"San Francisco, California, United States",Financial Services,2.0,,2023-03-09,3900000.0,Venture - Series Unknown,6200000.0,Private,,,,,,2,2021,8245,False
632,Zen,2020-01-01,https://apps.apple.com/us/app/zen-posture-sitting-standing/id1640808820,"San Francisco, California, United States","Health Care, Software, Sports",2.0,Seed,2022-05-01,3500000.0,Pre-Seed,3500000.0,Private,,,,,,3,2020,8246,False
638,Barometer,2018-01-01,https://www.thebarometer.co,"Atlanta, Georgia, United States","Apps, Hardware, Information Technology, Software",2.0,Seed,2023-04-25,2250000.0,Seed,2250000.0,Private,,,,,,5,2018,8247,False
656,Centered,2020-01-01,https://www.centered.app/,"San Francisco, California, United States","Apps, Mobile, Software",4.0,,2021-11-18,3900000.0,Venture - Series Unknown,3900000.0,Private,,,,,,3,2020,8248,False
661,Elpha,2019-01-01,https://elpha.com/,"San Francisco, California, United States",Community and Lifestyle,2.0,Seed,2019-11-06,1100000.0,Seed,1250000.0,Private,,,,,,4,2019,8249,False
666,Real Estate Business Analytics,2019-01-01,https://www.GetREBA.com,"Littleton, Colorado, United States","Commerce and Shopping, Information Technology, Software",2.0,,2023-01-10,1550000.0,Venture - Series Unknown,7550000.0,Private,,,,,,4,2019,8250,False
667,StreamLayer,2018-01-01,http://www.streamlayer.io/,"Chicago, Illinois, United States","Content and Publishing, Media and Entertainment, Video",3.0,,2022-05-11,8000000.0,Venture - Series Unknown,12000000.0,Private,,,1.0,0.0,Electric Communication Technique,5,2018,8251,False
669,Flowell,2020-01-01,https://www.flowell.co/,"Salt Lake City, Utah, United States","Health Care, Media and Entertainment, Sports, Video",1.0,Seed,2023-06-21,400208.0,Pre-Seed,400208.0,Private,,,,,,3,2020,8252,False
673,interviewIA,2020-01-01,https://www.interviewia.com/,"Denver, Colorado, United States","Administrative Services, Information Technology, Software",3.0,,2023-07-13,150000.0,Non-equity Assistance,3260348.0,Private,,,0.0,2.0,,3,2020,8253,False
674,GPx,2020-01-01,https://gpx.ai/,"Boston, Massachusetts, United States","Biotechnology, Health Care, Information Technology, Science and Engineering",2.0,Seed,2023-06-20,,Non-equity Assistance,3250000.0,Private,,,,,,3,2020,8254,False
681,Ignite Growth Brands,2018-01-01,https://igniteventurestudio.com/,"Princeton, New Jersey, United States","Consumer Goods, Health Care, Professional Services, Sales and Marketing",2.0,,2022-12-30,5350006.0,Venture - Series Unknown,12350006.0,Private,,,0.0,2.0,,5,2018,8255,False
684,CoCoPIE,2020-08-18,https://www.cocopie.ai/,"Irvine, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",4.0,,2021-08-01,1100000.0,Undisclosed,3154700.0,Private,,,,,,3,2020,8256,False
686,Thumb Technologies,2020-09-08,https://www.thumb-technologies.com,"Irvine, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",1.0,Seed,2021-08-18,1366727.0,Pre-Seed,1366727.0,Private,,,,,,3,2020,8257,False
688,Storypod,2019-08-30,https://www.storypod.com/,"Miami, Florida, United States","Community and Lifestyle, Consumer Electronics, Education, Hardware, Media and Entertainment, Software",5.0,Seed,2022-01-26,4000000.0,Seed,6170403.0,Private,,,0.0,1.0,,4,2019,8258,False
689,Turtle Health,2019-01-01,https://www.turtlehealth.com,"Boston, Massachusetts, United States","Health Care, Information Technology",2.0,Seed,2022-02-11,3500000.0,Seed,5150000.0,Private,,,,,,4,2019,8259,False
691,Radious,2020-01-01,https://radious.pro,"Portland, Oregon, United States","Commerce and Shopping, Other, Real Estate",2.0,Seed,2021-10-22,25000.0,Grant,290000.0,Private,,,,,,3,2020,8260,False
700,Landslo,2021-01-01,https://landslo.com/,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Real Estate, Sales and Marketing, Science and Engineering, Software",2.0,Seed,2023-05-03,500000.0,Seed,850000.0,Private,,,,,,2,2021,8261,False
701,Boardroom Labs,2020-08-01,https://boardroom.info,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Software",1.0,Seed,2020-10-13,2157500.0,Seed,2157500.0,Private,,,0.0,5.0,,3,2020,8262,False
707,Tradespace,2019-01-01,https://www.tradespace.io,"San Francisco, California, United States","Commerce and Shopping, Data and Analytics, Information Technology, Professional Services, Software",2.0,Seed,2022-05-09,,Pre-Seed,500000.0,Private,,,,,,4,2019,8263,False
709,Argonaut,2021-01-01,https://www.argonaut.dev/,"Sunnyvale, California, United States","Hardware, Internet Services, Software",1.0,Seed,2021-08-31,1500000.0,Pre-Seed,1500000.0,Private,,,,,,2,2021,8264,False
718,Rockhopper,2023-05-01,https://rockhopper.co,"New York, New York, United States","Financial Services, Software",1.0,Seed,2023-07-13,120000.0,Pre-Seed,120000.0,Private,,,,,,0,2023,8265,False
720,Inhalon Biopharma,2018-10-01,https://www.inhalon.com/,"Carrboro, North Carolina, United States","Biotechnology, Health Care, Science and Engineering",4.0,Seed,2022-11-08,2000000.0,Grant,11903725.0,Private,,,0.0,0.0,Medical Or Veterinary Science; Hygiene,5,2018,8266,False
727,Destiny (D/XYZ),2020-01-01,https://destiny.xyz/,"San Francisco, California, United States","Financial Services, Professional Services",3.0,Seed,2021-06-22,5000000.0,Seed,5000000.0,Private,,,,,,3,2020,8267,False
728,RedoxBlox,2020-01-01,https://www.redoxblox.com,"East Lansing, Michigan, United States","Energy, Natural Resources",2.0,Early Stage Venture,2022-09-02,9405543.0,Series A,9405543.0,Private,,,,,,3,2020,8268,False
731,A-Frame Brands,2019-03-01,http://www.aframebrands.com,"Venice, California, United States","Consumer Goods, Health Care",2.0,Early Stage Venture,2021-08-31,11200000.0,Series A,13200000.0,Private,,,,,,4,2019,8269,False
733,Vertosa,2018-01-01,https://www.vertosa.com,"Oakland, California, United States",Science and Engineering,2.0,Seed,2019-12-04,6000000.0,Seed,6000000.0,Private,,,,,,5,2018,8270,False
737,NumberOne AI,2021-01-01,https://numberone.ai,"Newport Beach, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Early Stage Venture,2022-10-11,13000000.0,Series A,13000000.0,Private,,,,,,2,2021,8271,False
739,Jet Protocol Holdings,2021-01-01,https://jetprotocol.io,"Greenwich, Connecticut, United States","Blockchain and Cryptocurrency, Financial Services, Other",2.0,Seed,2021-11-08,6800000.0,Seed,11600000.0,Private,,,,,,2,2021,8272,False
740,Iconic Finance,2018-01-01,https://www.heyiconic.com,"San Francisco, California, United States","Financial Services, Media and Entertainment, Professional Services",2.0,Seed,2019-06-12,3045000.0,Pre-Seed,3045000.0,Private,,,,,,5,2018,8273,False
742,Hera Biotech,2020-01-01,http://herabiotech.com/,"San Antonio, Texas, United States","Biotechnology, Health Care, Science and Engineering",2.0,,2023-08-26,,Venture - Series Unknown,2000000.0,Private,,,,,,3,2020,8274,False
744,Keye,2022-01-01,https://www.keye.co,"New York, New York, United States","Information Technology, Media and Entertainment, Other",2.0,Seed,2023-01-09,150000.0,Seed,250000.0,Private,,,,,,1,2022,8275,False
747,Flewber,2018-08-18,https://www.flewber.com,"New York, New York, United States","Apps, Software, Transportation",3.0,,2022-07-12,1824650.0,Venture - Series Unknown,4474750.0,Private,,,,,,5,2018,8276,False
759,Muze,2018-01-01,https://www.muze.nyc/,"New York, New York, United States","Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",3.0,Seed,2021-08-09,,Secondary Market,6656635.0,Private,,,0.0,1.0,,5,2018,8277,False
762,Groundfloor,2021-01-01,https://groundfloorclub.com/,"San Francisco, California, United States","Community and Lifestyle, Software, Travel and Tourism",1.0,Seed,2022-08-24,3000000.0,Pre-Seed,3000000.0,Private,,,,,,2,2021,8278,False
763,Camlann,2022-07-15,https://camlanngames.com/,"Boston, Massachusetts, United States","Gaming, Software",1.0,Seed,2023-07-26,600000.0,Pre-Seed,600000.0,Private,,,,,,1,2022,8279,False
768,AdaViv,2018-01-01,https://www.adaviv.com/,"Boston, Massachusetts, United States","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software, Sustainability",5.0,Seed,2021-07-20,2300000.0,Seed,2315000.0,Private,,,,,,5,2018,8280,False
769,Volt,2019-01-16,https://www.textvolt.com,"Tulsa, Oklahoma, United States","Internet Services, Messaging and Telecommunications, Software",3.0,Seed,2021-08-13,2500000.0,Seed,3288000.0,Private,,,,,,4,2019,8281,False
770,De La Calle,2020-01-01,http://www.delacalle.mx,"Los Angeles, California, United States",Food and Beverage,1.0,Early Stage Venture,2022-01-31,7000000.0,Series A,7000000.0,Private,,,0.0,2.0,,3,2020,8282,False
774,Muncho,2021-08-01,https://www.muncho.com,"Philadelphia, Pennsylvania, United States","Food and Beverage, Hardware, Science and Engineering, Software, Transportation",1.0,Seed,2021-11-01,500000.0,Pre-Seed,500000.0,Private,,,,,,2,2021,8283,False
778,Pistil Data,2020-02-01,https://www.pistildata.com/,"San Francisco, California, United States","Community and Lifestyle, Data and Analytics, Design, Food and Beverage, Health Care",1.0,Seed,2021-11-16,6500000.0,Seed,6500000.0,Private,,,,,,3,2020,8284,False
779,OpenPhone,2018-01-01,https://www.openphone.co/,"San Francisco, California, United States","Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",4.0,Early Stage Venture,2022-04-07,40000000.0,Series B,56120000.0,Private,,,0.0,1.0,,5,2018,8285,False
783,Strongsuit,2018-03-26,https://www.strongsuit.co,"Columbus, Ohio, United States","Information Technology, Software",4.0,Seed,2022-10-07,245000.0,Seed,2000000.0,Private,,,,,,5,2018,8286,False
796,Nyra Medical,2018-12-01,https://www.nyramed.com/,"Atlanta, Georgia, United States",Health Care,8.0,Early Stage Venture,2022-11-18,20000000.0,Series A,20238997.0,Private,,,,,,5,2018,8287,False
805,NFT Now,2021-01-01,https://nftnow.com,"New York, New York, United States","Blockchain and Cryptocurrency, Content and Publishing, Media and Entertainment, Other",1.0,,2022-05-24,5808000.0,Venture - Series Unknown,5808000.0,Private,,,,,,2,2021,8288,False
814,Pierre,2023-01-01,https://heypierre.app,"San Francisco, California, United States","Information Technology, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,8289,False
815,Wattch,2020-05-01,https://www.wattch.io,"Atlanta, Georgia, United States","Energy, Sustainability",1.0,,2023-01-11,3524997.0,Venture - Series Unknown,3524997.0,Private,,,,,,3,2020,8290,False
819,RingLogix,2019-02-01,http://www.ringlogix.com,"Miami Lakes, Florida, United States","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",2.0,Early Stage Venture,2022-10-11,3000000.0,Series A,4500000.0,Private,,,0.0,1.0,,4,2019,8291,False
821,River Search,2018-01-01,https://river.app/,"New York, New York, United States","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software",2.0,M&A,2020-10-15,6000000.0,Series A,10400000.0,Private,,,,,,5,2018,8292,False
824,BOND,2022-01-01,https://www.joinbond.co/,"Los Angeles, California, United States","Commerce and Shopping, Internet Services, Sales and Marketing",1.0,Seed,2023-06-06,2000000.0,Pre-Seed,2000000.0,Private,,,,,,1,2022,8293,False
826,Impact Observatory,2020-10-01,https://www.impactobservatory.com/,"Washington, District of Columbia, United States","Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software",1.0,Seed,2023-03-21,5900000.0,Seed,5900000.0,Private,,,1.0,2.0,,3,2020,8294,False
828,Tribaja,2020-07-01,https://www.tribaja.co,"Philadelphia, Pennsylvania, United States","Artificial Intelligence, Community and Lifestyle, Data and Analytics, Education, Professional Services, Science and Engineering, Software",3.0,Seed,2023-02-01,,Seed,75000.0,Private,,,,,,3,2020,8295,False
832,OneThree Biotech,2018-01-01,https://onethree.bio/,"New York, New York, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2020-03-26,2500000.0,Seed,2500000.0,Private,,,,,,5,2018,8296,False
837,Modulus Therapeutics,2020-01-01,https://www.modulustherapeutics.com,"Seattle, Washington, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2021-07-15,3500000.0,Seed,3500000.0,Private,,,,,,3,2020,8297,False
848,Nametag,2021-06-01,http://www.nametag.org,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1.0,Seed,2022-12-14,2000000.0,Seed,2000000.0,Private,,,,,,2,2021,8298,False
850,Berry,2023-01-01,https://www.berryapp.io/,"San Francisco, California, United States","Other, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,8299,False
858,Tailorie,2019-01-01,https://www.tailorie.com/,"Grand Forks, North Dakota, United States","Advertising, Commerce and Shopping, Internet Services, Other, Sales and Marketing",2.0,Seed,2020-06-01,1125000.0,Seed,1875000.0,Private,,,0.0,0.0,,4,2019,8300,False
865,DigitalEx,2022-07-01,https://www.digitalex.io/,"Austin, Texas, United States","Information Technology, Software",1.0,Seed,2023-04-04,2000000.0,Pre-Seed,2000000.0,Private,,,,,,1,2022,8301,False
889,Urban Link,2020-01-03,https://www.tagfi.ai,"Glen Head, New York, United States","Community and Lifestyle, Software",3.0,,2021-04-07,2500000.0,Venture - Series Unknown,3100000.0,Private,,,,,,3,2020,8303,False
892,"PolyGone Systems, Inc",2021-06-21,https://polygonesystems.com/,"Princeton, New Jersey, United States",Sustainability,6.0,Seed,2023-09-13,250000.0,Grant,2274990.0,Private,,,0.0,0.0,,2,2021,8304,False
893,Ultron AI,2023-01-01,https://www.ultronai.com/,"Redwood City, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",2.0,Seed,2023-06-23,540000.0,Seed,540000.0,Private,,,,,,0,2023,8305,False
900,Oko,2021-06-01,https://oko.trade/,"Cleveland, Ohio, United States","Software, Transportation",4.0,Seed,2022-05-01,2975000.0,Seed,3475000.0,Private,,,,,,2,2021,8307,False
904,AnthemIQ,2020-01-01,https://www.anthemiq.com/,"Austin, Texas, United States",Software,1.0,Early Stage Venture,2021-05-10,10000000.0,Series A,10000000.0,Private,,,0.0,2.0,,3,2020,8308,False
910,Bluestar Energy Capital,2022-01-01,https://www.bluestarenergycapital.com/,"Chicago, Illinois, United States","Energy, Sustainability",1.0,Early Stage Venture,2022-09-14,99819127.0,Series A,99819128.0,Private,,,,,,1,2022,8309,False
916,Beaming Health,2021-01-01,https://beaminghealth.com,"San Francisco, California, United States","Community and Lifestyle, Health Care",1.0,,2022-12-23,1981999.0,Venture - Series Unknown,1981999.0,Private,,,,,,2,2021,8310,False
917,Maybell Quantum Industries,2021-01-01,https://www.maybellquantum.com,"Denver, Colorado, United States",Hardware,2.0,Seed,2021-11-18,500000.0,Grant,500000.0,Private,,,,,,2,2021,8311,False
920,Claira,2020-01-01,https://www.claira.ai/,"Grand Rapids, Michigan, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",4.0,Seed,2022-05-03,3500000.0,Seed,4400000.0,Private,,,,,,3,2020,8312,False
927,Bucha Bio,2019-01-01,https://www.bucha.bio,"New York, New York, United States","Biotechnology, Manufacturing, Science and Engineering",4.0,Seed,2022-09-27,1100000.0,Seed,1900000.0,Private,,,,,,4,2019,8313,False
929,Availyst,2021-01-01,https://home.availyst.com/,"Philadelphia, Pennsylvania, United States","Apps, Artificial Intelligence, Data and Analytics, Food and Beverage, Other, Science and Engineering, Software, Transportation",2.0,Seed,2022-10-01,440000.0,Pre-Seed,560000.0,Private,,,,,,2,2021,8314,False
942,Nestig,2020-08-01,https://www.nestig.com,"New York, New York, United States","Commerce and Shopping, Community and Lifestyle, Consumer Goods",1.0,Seed,2021-06-14,1300000.0,Seed,1300000.0,Private,,,0.0,3.0,,3,2020,8315,False
943,Black Diamond Advisory,2019-01-01,https://blackdiamondadvisory.com/,"Golden, Colorado, United States",Professional Services,1.0,,2022-09-12,25000000.0,Venture - Series Unknown,25000000.0,Private,,,,,,4,2019,8316,False
945,Lemox,2020-12-21,https://www.lemox.io/,"Long Beach, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Other, Real Estate",2.0,Early Stage Venture,2021-09-03,7305617.0,Series A,10116563.0,Private,,,,,,3,2020,8317,False
947,MachEye,2019-01-01,https://www.macheye.com,"San Jose, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",2.0,Seed,2019-10-16,,Convertible Note,4600000.0,Private,,,3.0,4.0,,4,2019,8318,False
948,TellTail,2021-08-01,https://www.telltail.com/About,"Los Angeles, California, United States","Community and Lifestyle, Internet Services",1.0,Seed,2022-04-11,3400000.0,Seed,3400000.0,Private,,,,,,2,2021,8319,False
949,Direct,2018-01-01,https://www.directsoftware.com,"Chicago, Illinois, United States","Information Technology, Software, Travel and Tourism",1.0,,2019-10-25,1000000.0,Venture - Series Unknown,1000000.0,Private,,,0.0,1.0,,5,2018,8320,False
951,Gyfted,2020-09-01,https://www.gyfted.me/,"Palo Alto, California, United States","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Education, Health Care, Professional Services, Science and Engineering, Software",3.0,Seed,2022-11-01,,Pre-Seed,950000.0,Private,,,0.0,2.0,,3,2020,8321,False
953,Axiom Health,2020-01-01,http://www.axiomhealth.com,"San Diego, California, United States","Health Care, Information Technology, Software",1.0,,2022-12-13,4830641.0,Venture - Series Unknown,4830641.0,Private,,,,,,3,2020,8322,False
956,IOMETE,2020-10-01,https://www.iomete.com/,"Mountain View, California, United States","Data and Analytics, Information Technology, Internet Services, Software",4.0,Seed,2022-04-30,685000.0,Seed,1500000.0,Private,,,,,,3,2020,8323,False
957,Savvy,2019-01-01,https://gosavvy.com/,"San Francisco, California, United States","Financial Services, Health Care",2.0,M&A,2022-06-01,,Private Equity,2300000.0,Private,,,,,,4,2019,8324,False
959,Perfuse Therapeutics,2018-01-01,http://perfusetherapeutics.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2020-07-29,8999991.0,Series A,8999991.0,Private,,,5.0,0.0,Medical Or Veterinary Science; Hygiene,5,2018,8325,False
960,SIRPant Immunotherapeutics,2020-01-01,https://sirpantimmunotx.com/,"Chambersburg, Pennsylvania, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2021-08-05,6221031.0,Venture - Series Unknown,6221031.0,Private,,,,,,3,2020,8326,False
5,Overworld,2023-01-01,https://www.overworld.games,"America, Alabama, United States","Gaming, Media and Entertainment",1.0,Seed,2023-02-06,2500000.0,Pre-Seed,2500000.0,Private,,,,,,0,2023,8327,False
11,Philanthropi,2018-01-01,https://philanthropi.com/,"Philadelphia, Pennsylvania, United States","Government and Military, Information Technology, Other, Social Impact",2.0,,2021-12-15,4000000.0,Venture - Series Unknown,5500000.0,Private,,,0,6,,5,2018,8328,False
22,Whatifi,2019-01-01,https://whatifi.com/,"Los Angeles, California, United States",Media and Entertainment,3.0,Seed,2021-05-01,,Convertible Note,10000000.0,Private,,,,,,4,2019,8329,False
25,Narrative,2023-01-01,https://www.trynarrative.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Financial Services, Payments, Science and Engineering, Software",2.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,8330,False
37,CircleIt,2018-01-01,https://circleit.com/,"Chicago, Illinois, United States","Commerce and Shopping, Consumer Goods, Software",5.0,M&A,2022-06-01,,Undisclosed,6900000.0,Private,,,0,2,,5,2018,8332,False
39,Neurotype Inc.,2019-06-13,https://www.neurotype.io,"Minneapolis, Minnesota, United States","Biotechnology, Health Care, Information Technology, Science and Engineering, Software",11.0,Seed,2023-09-30,328963.0,Seed,1166946.0,Private,,,0,0,,4,2019,8333,False
44,Zinnia,2022-05-31,http://www.getzinnia.com,"Atlanta, Georgia, United States",Software,1.0,Seed,2022-05-31,250000.0,Pre-Seed,250000.0,Private,,,,,,1,2022,8334,False
45,Invea Therapeutics,2021-01-01,https://inveatx.com/,"Guilford, Connecticut, United States","Biotechnology, Health Care, Science and Engineering",1.0,Seed,2022-04-22,1524994.0,Seed,1524994.0,Private,,,,,,2,2021,8335,False
47,Incyclix Bio,2020-01-01,https://incyclixbio.com/,"Durham, North Carolina, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2022-03-31,30000000.0,Series B,36000000.0,Private,,,,,,3,2020,8336,False
53,Ladder,2020-01-01,https://ladder.to/,"San Francisco, California, United States","Community and Lifestyle, Internet Services, Media and Entertainment, Professional Services, Software",2.0,Seed,2021-10-28,3500000.0,Seed,3500000.0,Private,,,,,,3,2020,8337,False
54,rift,2022-01-01,https://www.getrift.com,"San Francisco, California, United States","Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,8338,False
55,Kalam Labs,2021-01-01,https://www.kalamlabs.in/,"Wilmington, Delaware, United States","Education, Gaming, Software",1.0,Seed,2021-08-13,450000.0,Pre-Seed,450000.0,Private,,,,,,2,2021,8339,False
62,EYSZ,2018-01-01,https://eyszlab.com/,"Piedmont, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Software",7.0,Early Stage Venture,2023-06-15,1000000.0,Grant,3913000.0,Private,,,3,0,,5,2018,8340,False
70,Epistemic AI,2018-07-01,https://www.epistemic.ai,"Westport, Connecticut, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",3.0,Seed,2021-04-06,5500000.0,Seed,5500000.0,Private,,,,,,5,2018,8341,False
74,Blanket,2018-05-01,https://blanket.app,"New York, New York, United States","Apps, Food and Beverage, Mobile, Software",5.0,Seed,2022-04-14,2431919.0,Seed,3781919.0,Private,,,0,1,,5,2018,8342,False
76,Economic Transformation Technologies,2018-01-01,https://www.ettworld.com/,"Frisco, Texas, United States","Artificial Intelligence, Data and Analytics, Education, Health Care, Information Technology, Internet Services, Real Estate, Science and Engineering, Software, Transportation",1.0,Seed,2019-09-30,5424008.0,Seed,5424008.0,Private,,,0,1,,5,2018,8343,False
79,Dreami,2021-01-01,https://dreami.io,"San Francisco, California, United States","Administrative Services, Education, Government and Military, Information Technology, Other, Social Impact, Software",7.0,Seed,2023-08-28,,Non-equity Assistance,351000.0,Private,,,,,,2,2021,8344,False
80,Nifter,2021-01-01,https://nifter.io/,"Beverly Hills, California, United States","Commerce and Shopping, Media and Entertainment, Music and Audio, Sales and Marketing",1.0,M&A,2022-11-29,40000000.0,Seed,40000000.0,Private,,,,,,2,2021,8345,False
83,Jointly,2018-01-01,https://jointlybetter.com,"Los Angeles, California, United States","Apps, Community and Lifestyle, Food and Beverage, Health Care, Mobile, Software",2.0,Seed,2022-03-17,5000000.0,Seed,7525000.0,Private,,,0,2,,5,2018,8346,False
88,Numo ADHD,2022-01-01,https://www.numo.so/,"Wilmington, Delaware, United States","Apps, Health Care, Information Technology, Mobile, Software",3.0,Seed,2022-12-01,,Grant,270000.0,Private,,,,,,1,2022,8347,False
90,nGrow.ai,2021-04-26,https://www.ngrow.ai/,"San Francisco, California, United States","Advertising, Apps, Artificial Intelligence, Data and Analytics, Mobile, Other, Sales and Marketing, Software",3.0,Seed,2022-10-13,,Non-equity Assistance,2600000.0,Private,,,,,,2,2021,8348,False
97,STOCS,2021-03-17,https://www.stocs.com ,"Dover, Delaware, United States","Commerce and Shopping, Hardware, Software, Transportation",1.0,Seed,2022-03-15,2500000.0,Pre-Seed,2500000.0,Private,,,0,2,,2,2021,8349,False
104,Crescendo Health,2021-01-01,https://crescendo.health,"San Francisco, California, United States",Health Care,1.0,Seed,2023-01-05,3400000.0,Seed,3400000.0,Private,,,0,1,,2,2021,8350,False
113,Agrizon,2018-07-30,https://www.e-agrizon.com,"Miami, Florida, United States","Agriculture and Farming, Commerce and Shopping, Information Technology, Internet Services, Other, Transportation",10.0,Seed,2023-09-01,,Seed,725000.0,Private,,,,,,5,2018,8351,False
115,Certiverse,2019-05-01,https://www.enterprise.certiverse.com/,"Chicago, Illinois, United States","Artificial Intelligence, Data and Analytics, Education, Internet Services, Other, Software",6.0,Seed,2023-07-13,150000.0,Non-equity Assistance,5150000.0,Private,,,0,3,,4,2019,8352,False
118,Logiq.ai,2019-01-01,https://logiq.ai/,"San Jose, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,M&A,2020-12-16,1800000.0,Seed,1800000.0,Private,,,1,0,Computing; Calculating,4,2019,8353,False
134,Luckmon,2021-09-01,https://www.luckmon.com,"Irvine, California, United States","Advertising, Gaming, Sales and Marketing",3.0,Seed,2023-06-06,,Convertible Note,1300000.0,Private,,,0,1,,2,2021,8354,False
138,Heylo,2019-01-01,https://www.heylo.co/,"San Francisco, California, United States","Community and Lifestyle, Information Technology, Software",1.0,Seed,2022-11-01,1500000.0,Seed,1500000.0,Private,,,,,,4,2019,8355,False
153,EduRev,2018-12-01,http://edurev.in,"Delaware, Ohio, United States","Education, Science and Engineering, Software",5.0,Seed,2022-01-15,,Seed,150000.0,Private,,,,,,5,2018,8356,False
159,Advanced NanoTherapies,2018-10-01,https://www.advnanot.com,"Los Gatos, California, United States",Health Care,3.0,Early Stage Venture,2023-08-22,4000000.0,Series A,16500000.0,Private,,,,,,5,2018,8357,False
174,Tara Mind,2022-01-01,https://taramind.com,"San Diego, California, United States",Health Care,1.0,Seed,2023-04-13,3000000.0,Pre-Seed,3000000.0,Private,,,,,,1,2022,8358,False
175,OwnTrail,2019-11-11,https://owntrail.com/,"Seattle, Washington, United States","Community and Lifestyle, Internet Services, Media and Entertainment",4.0,M&A,2022-12-13,20000.0,Pre-Seed,1255000.0,Private,,,0,1,,4,2019,8359,False
176,Heroic Story,2019-01-01,https://www.heroicstory.com/,"Los Angeles, California, United States",Gaming,2.0,Seed,2022-02-25,6000000.0,Seed,7400000.0,Private,,,,,,4,2019,8360,False
181,American Nitrile,2020-01-01,https://www.americannitrile.com/,"Columbus, Ohio, United States","Health Care, Manufacturing",1.0,,2022-03-09,105000000.0,Debt Financing,105000000.0,Private,,,0,1,,3,2020,8361,False
184,NeuronWriter,2019-02-01,https://neuronwriter.net,"Philadelphia, Pennsylvania, United States","Data and Analytics, Information Technology, Privacy and Security, Software",2.0,Seed,2023-01-04,150000.0,Seed,230000.0,Private,,,,,,4,2019,8362,False
185,Sene,2019-05-01,https://senestudio.com,"Los Angeles, California, United States","Clothing and Apparel, Commerce and Shopping, Design",2.0,Seed,2022-02-01,1300000.0,Seed,1800000.0,Private,,,,,,4,2019,8363,False
